X,Y,id,zone,utm_zone,easting,northing,mgrs,dstrcts,dw,db,ds,drought,p_pr_sp,p_cnfrs,grwng_s,prdsp_w,rl_prdsp_w,prdsp_b,rl_prdsp_b,prdsp_s,rl_prdsp_s,prdsp__,prdsp_p,Fläch,MAPKEY,Wuchsge1,Wuchsnam,SRTMkomple
4801582.70230149,2774413.51637058,4139,33,33,607080,5305620,33TXP,Burgenland-Nord,64.1005300000,18.0599600000,57.5132300000,14.7239800000,0.0317500000,0.3174600000,202.5079400000,63.7829300000,0.0683500000,310.2195300000,0.4709000000,0.0000000000,0.0000000000,374.0024600000,0.1846900000,2507631760.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,231.0000000000
4753241.59682977,2830392.69680833,4140,33,33,562560,5364750,33UWP,Korneuburg,198.6111100000,73.6631900000,17.7083300000,13.8094000000,0.0000000000,0.0312500000,187.3125000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1273510721.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,185.0000000000
4635230.74671085,2836451.7075193,4141,33,33,445260,5378790,33UVP,Urfahr,910.6521700000,347.8502400000,879.9516900000,23.0193300000,0.4782600000,0.6087000000,366.0869600000,1280.6194100000,1.3723300000,512.5795500000,0.7780800000,421.2149900000,2.3745600000,1793.1989600000,0.4898300000,649212382.2999999523,414,9.1,Mhlviertel,1021.0000000000
4532824.15088703,2683718.54706856,4142,33,33,333150,5233200,33TUN,Zell am See (Pinzgau),1584.2475400000,982.9957800000,170.3234900000,46.6599900000,0.5189900000,0.6835400000,318.3038000000,1701.9760200000,1.8238700000,921.3940700000,1.3986500000,251.1103700000,1.4156100000,2623.3700900000,0.8241700000,2629466538.0000000000,25E8,2.2,Nrdliche Zwischenalpen - Ostteil,1978.0000000000
4644107.23606365,2832780.92924629,4143,33,33,453870,5374530,33UVP,Urfahr,910.6521700000,347.8502400000,879.9516900000,23.0193300000,0.4782600000,0.6087000000,366.0869600000,1280.6194100000,1.3723300000,512.5795500000,0.7780800000,421.2149900000,2.3745600000,1793.1989600000,0.4898300000,649212382.2999999523,414,9.1,Mhlviertel,690.0000000000
4713477.29841325,2682934.35715781,4144,33,33,513210,5220360,33TWN,Voitsberg,4475.9803900000,309.8039200000,117.9738600000,31.8428000000,0.5000000000,0.7058800000,370.7352900000,1545.9454000000,1.6566600000,627.6714000000,0.9527900000,265.4872400000,1.4966600000,2173.6168000000,0.5863000000,675814962.2999999523,D9,5.3,Ost- und Mittelsteirisches Bergland,727.0000000000
4368409.05862353,2664115.10685199,4145,32,32,623250,5216310,32TPT,Landeck,225.6000000000,76.9238100000,195.2761900000,30.5662500000,0.3142900000,0.8000000000,359.9142900000,1006.3830400000,1.0784600000,386.4273200000,0.5865900000,60.9422700000,0.3435600000,1392.8103600000,0.3869800000,1595975669.0000000000,25DB,1.1,Innenalpen - kontinentale Kernzone,2235.0000000000
4341669.71485372,2649275.047976,4146,32,32,596730,5201130,32TNT,Landeck,225.6000000000,76.9238100000,195.2761900000,30.5662500000,0.3142900000,0.8000000000,359.9142900000,1006.3830400000,1.0784600000,386.4273200000,0.5865900000,60.9422700000,0.3435600000,1392.8103600000,0.3869800000,1595975669.0000000000,25DF,1.2,Subkontinentale Innenalpen - Westteil,2246.0000000000
4439292.16368976,2710993.13427065,4147,32,32,693480,5264070,32TPT,Schwaz,396.6469100000,648.2246900000,155.9679000000,41.8588600000,0.4222200000,0.7333300000,324.5111100000,1191.7285500000,1.2770800000,881.7042600000,1.3384000000,145.2829900000,0.8190200000,2073.4328100000,0.6389400000,1846710952.0000000000,25E7,4.1,Nrdliche Randalpen - Westteil,1048.0000000000
4565217.73667802,2787875.25928211,4148,33,33,372240,5335020,33UUP,Braunau am Inn,822.6495700000,1997.0997200000,217.0940200000,27.3858200000,0.3076900000,0.6923100000,426.1025600000,1337.7636700000,1.4335700000,1245.9309000000,1.8912900000,141.1184300000,0.7955400000,2583.6945700000,0.6063600000,1033913877.0000000000,9F,7.1,Nrdl. Alpenvorland - Westteil,498.0000000000
4711637.96687706,2824156.56386738,4149,33,33,520650,5361360,33UWP,Zwettl,1971.4285700000,964.6737200000,418.1657800000,22.8978500000,0.5238100000,0.7777800000,325.9206300000,1401.4910600000,1.5018600000,554.7395900000,0.8420800000,211.7533800000,1.1937400000,1956.2306500000,0.6002200000,1390873916.0000000000,CB,9.2,Waldviertel,739.0000000000
4631136.51918885,2733757.484718,4150,33,33,434430,5276610,33TVN,Kirchdorf an der Krems,1407.3504300000,1361.7094000000,103.9316200000,36.7130100000,0.2000000000,0.4923100000,363.5846200000,608.2953000000,0.6518600000,872.3689800000,1.3242300000,236.6932300000,1.3343400000,1480.6642800000,0.4072400000,1207869795.0000000000,25E7,4.1,Nrdliche Randalpen - Westteil,1525.0000000000
4730827.31491558,2678969.13716777,4151,33,33,530250,5215230,33TWN,Graz,2585.9319000000,1137.9659500000,58.5125400000,32.9642500000,0.3064500000,0.6290300000,375.0967700000,1307.8870200000,1.4015500000,1006.2941700000,1.5275300000,108.6463900000,0.6124800000,2314.1811900000,0.6169600000,1214528666.0000000000,DE,8.2,Subillyrisches Hgel- und Terrassenland,378.0000000000
4638993.17069382,2647919.17125257,4152,33,33,436680,5190420,33TVM,Sankt Veit an der Glan,1282.2110000000,386.0044900000,51.8518500000,27.0537600000,0.4747500000,0.7575800000,307.9191900000,1240.2996000000,1.3291300000,454.9348200000,0.6905800000,201.0052400000,1.1331500000,1695.2344200000,0.5505500000,1522680350.0000000000,DC,3.2,stliche Zwischenalpen - Sdteil,927.0000000000
4294206.25838067,2677050.82948174,4153,32,32,548970,5228310,32TNT,Feldkirch,660.7407400000,945.0000000000,236.0740700000,35.8769000000,0.3333300000,0.6666700000,361.0000000000,855.8888600000,0.9171900000,781.7653300000,1.1867000000,146.9939700000,0.8286600000,1637.6541900000,0.4536400000,283902325.6000000238,261E,4.1,Nrdliche Randalpen - Westteil,578.0000000000
4783517.47439813,2699910.46260884,4154,33,33,584160,5232540,33TWN,Burgenland-Sd,195.8192400000,1426.9270300000,48.5323400000,20.7885000000,0.0597000000,0.3880600000,309.4925400000,515.7921500000,0.5527300000,1286.7927900000,1.9533200000,0.0000000000,0.0000000000,1802.5849500000,0.5824300000,1481294508.0000000000,DE,8.2,Subillyrisches Hgel- und Terrassenland,378.0000000000
4324516.12939231,2677289.70199356,4155,32,32,579240,5228940,32TNT,Bludenz,95.9523800000,288.4232800000,40.1693100000,37.5242800000,0.3809500000,0.6190500000,429.5238100000,402.6725300000,0.4315100000,481.1001200000,0.7303000000,327.1637000000,1.8443500000,883.7726500000,0.2057600000,1283818331.0000000000,25F3,2.1,Nrdliche Zwischenalpen - Westteil,2127.0000000000
4705567.06934775,2774957.83665029,4156,33,33,511350,5312700,33TWP,Scheibbs,959.3806900000,484.1074700000,282.6958100000,28.8699000000,0.3770500000,0.6229500000,331.1639300000,979.3795800000,1.0495200000,704.3423800000,1.0691700000,288.4666700000,1.6262000000,1683.7219600000,0.5084300000,1028731105.0000000000,2638,4.2,Nrdliche Randalpen - Ostteil,722.0000000000
4812699.84630062,2802219.67117992,4157,33,33,620010,5332590,33UXP,Gnserndorf,33.3333300000,18.0409400000,8.7719300000,10.9231400000,0.0000000000,0.0526300000,174.6052600000,192.2425000000,0.2060100000,639.6554300000,0.9709800000,0.0000000000,0.0000000000,831.8979200000,0.4764400000,2575874612.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,152.0000000000
4493749.83582221,2657145.67611332,4158,33,33,292470,5209230,33TTN,Lienz (Osttirol),275.5515900000,43.2301600000,66.3472200000,20.9150000000,0.3928600000,0.8392900000,356.0714300000,784.5178100000,0.8407000000,0.0000000000,0.0000000000,253.9312300000,1.4315100000,784.5178100000,0.2203300000,2028926895.0000000000,25F7,1.2,Subkontinentale Innenalpen - Westteil,2489.0000000000
4386608.54465794,2704491.71119716,4159,32,32,640920,5256930,32TPT,Reutte,315.7006200000,137.5925900000,22.4506200000,41.9731400000,0.4444400000,0.7777800000,278.6388900000,903.4722700000,0.9681800000,404.7986500000,0.6144700000,245.7356700000,1.3853100000,1308.2709200000,0.4695200000,1229779215.0000000000,81,4.1,Nrdliche Randalpen - Westteil,1476.0000000000
4726016.29465942,2848599.36775192,4160,33,33,536610,5384760,33UWP,Zwettl,1971.4285700000,964.6737200000,418.1657800000,22.8978500000,0.5238100000,0.7777800000,325.9206300000,1401.4910600000,1.5018600000,554.7395900000,0.8420800000,211.7533800000,1.1937400000,1956.2306500000,0.6002200000,1390873916.0000000000,CB,9.2,Waldviertel,355.0000000000
4527979.32951226,2681415.75070487,4161,33,33,328170,5231220,33TUN,Zell am See (Pinzgau),1584.2475400000,982.9957800000,170.3234900000,46.6599900000,0.5189900000,0.6835400000,318.3038000000,1701.9760200000,1.8238700000,921.3940700000,1.3986500000,251.1103700000,1.4156100000,2623.3700900000,0.8241700000,2629466538.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,1416.0000000000
4570033.89421907,2807017.10679839,4162,33,33,378300,5353800,33UUP,Ried im Innkreis,1023.8888900000,1542.3611100000,111.1111100000,25.8729200000,0.5000000000,0.7500000000,476.0000000000,1439.6473300000,1.5427500000,1332.7011900000,2.0230000000,236.1321300000,1.3311700000,2772.3485200000,0.5824300000,607330633.0000000000,9F,7.1,Nrdl. Alpenvorland - Westteil,346.0000000000
4600767.56694759,2681825.34441507,4163,33,33,400770,5226810,33TVN,Tamsweg (Lungau),3022.7920200000,782.1082600000,71.1680900000,31.4749500000,0.4359000000,0.7948700000,299.7692300000,1638.8066000000,1.7561700000,423.4485300000,0.6427800000,115.3216600000,0.6501100000,2062.2551300000,0.6879500000,1023904897.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,1103.0000000000
4740783.65238112,2825510.90896073,4164,33,33,549810,5360730,33UWP,Krems,1141.3279100000,1287.1409200000,474.3902400000,18.9034000000,0.1707300000,0.5122000000,352.6829300000,736.1682800000,0.7888900000,700.3177400000,1.0630600000,92.2186400000,0.5198700000,1436.4860200000,0.4073000000,980179217.8999999762,CE,8.1,Pannonisches Tief- und Hgelland,197.0000000000
4651296.64627969,2816876.05627036,4165,33,33,459990,5358180,33UVP,Freistadt,1097.5170100000,533.8888900000,137.8458000000,24.2947700000,0.5714300000,0.8367300000,382.8775500000,1634.4713400000,1.7515300000,788.2095800000,1.1964800000,321.0296500000,1.8097700000,2422.6809200000,0.6327600000,1010474133.0000000000,414,9.1,Mhlviertel,413.0000000000
4585778.44886942,2673554.46850433,4166,33,33,385290,5219550,33TUN,Tamsweg (Lungau),3022.7920200000,782.1082600000,71.1680900000,31.4749500000,0.4359000000,0.7948700000,299.7692300000,1638.8066000000,1.7561700000,423.4485300000,0.6427800000,115.3216600000,0.6501100000,2062.2551300000,0.6879500000,1023904897.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,2229.0000000000
4387252.8344615,2672339.98188724,4167,32,32,641970,5224770,32TPT,Imst,232.0740700000,64.2074100000,77.8777800000,33.4963800000,0.2333300000,0.8000000000,321.7000000000,263.7066600000,0.2825900000,326.0120100000,0.4948800000,0.0000000000,0.0000000000,589.7186700000,0.1833100000,1700764660.0000000000,25DB,1.1,Innenalpen - kontinentale Kernzone,2507.0000000000
4688435.54242683,2700062.89581383,4168,33,33,489360,5239140,33TVN,Knittelfeld,1609.7863200000,354.7435900000,211.7521400000,35.2211300000,0.5769200000,0.7307700000,326.7307700000,1503.4793800000,1.6111600000,470.4054500000,0.7140600000,290.3115200000,1.6366000000,1973.8848300000,0.6041300000,578547552.2000000477,DC,3.2,stliche Zwischenalpen - Sdteil,980.0000000000
4785598.40839778,2803698.33354814,4169,33,33,593070,5335920,33UWP,Wien,237.7301600000,32.2698400000,7.7777800000,10.7935100000,0.0000000000,0.0000000000,440.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,209.2634200000,1.1797000000,0.0000000000,0.0000000000,444473792.6999999881,2603,5.1,Niedersterreichischer Alpenostrand (Thermenalpen),282.0000000000
4753257.50883437,2660348.53124857,4170,33,33,551400,5195130,33TWM,Feldbach,45.3571400000,372.5674600000,6.3492100000,23.0968300000,0.0714300000,0.3571400000,378.5000000000,531.5957700000,0.5696700000,1217.6795300000,1.8484000000,150.4790100000,0.8483100000,1749.2753000000,0.4621600000,726136942.1000000238,DE,8.2,Subillyrisches Hgel- und Terrassenland,310.0000000000
4737043.5014581,2804349.67771835,4171,33,33,544680,5339880,33UWP,Sankt Plten,845.9876500000,790.1697500000,188.8888900000,18.2007700000,0.1111100000,0.3611100000,350.1666700000,515.6664800000,0.5526000000,366.6367100000,0.5565400000,215.2247400000,1.2133100000,882.3032000000,0.2519700000,1240889232.0000000000,2617,7.2,Nrdl. Alpenvorland - Ostteil,289.0000000000
4748700.94751767,2872861.73553232,4172,33,33,560850,5407410,33UWQ,Horn,205.2046800000,413.2456100000,20.7602300000,15.1049500000,0.1315800000,0.4473700000,249.6315800000,160.5098400000,0.1720100000,498.4530000000,0.7566400000,59.2375100000,0.3339500000,658.9628400000,0.2639700000,1803085095.0000000000,CB,9.2,Waldviertel,393.0000000000
4541768.58003203,2774376.52564018,4173,33,33,347970,5323110,33UUP,Braunau am Inn,822.6495700000,1997.0997200000,217.0940200000,27.3858200000,0.3076900000,0.6923100000,426.1025600000,1337.7636700000,1.4335700000,1245.9309000000,1.8912900000,141.1184300000,0.7955400000,2583.6945700000,0.6063600000,1033913877.0000000000,9F,7.1,Nrdl. Alpenvorland - Westteil,424.0000000000
4581986.45554558,2742762.10490362,4174,33,33,386010,5288880,33TUN,Gmunden,2488.8888900000,2034.1904800000,125.3968300000,43.6910000000,0.2571400000,0.5142900000,289.5285700000,1291.7461700000,1.3842600000,1258.3180600000,1.9100900000,238.6322400000,1.3452700000,2550.0642300000,0.8807600000,1415178878.0000000000,25E7,4.1,Nrdliche Randalpen - Westteil,963.0000000000
4656328.59287072,2602884.40086749,4175,33,33,451050,5144310,33TVM,Klagenfurt,162.4031000000,609.7286800000,169.3410900000,9.6480100000,0.1860500000,0.5581400000,357.8604700000,153.0218800000,0.1639800000,133.5406000000,0.2027100000,176.5378300000,0.9952200000,286.5624800000,0.0800800000,887124812.8999999762,25F9,6.1,Sdliche Randgebirge,1435.0000000000
4611155.81594469,2646061.45499887,4176,33,33,408810,5190420,33TVM,Spittal an der Drau,719.4690300000,184.8230100000,23.3185800000,19.0200800000,0.4601800000,0.7610600000,365.6548700000,994.9850200000,1.0662400000,198.4705600000,0.3012700000,169.1868900000,0.9537700000,1193.4555800000,0.3263900000,2790113307.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,2073.0000000000
4644655.14995928,2782595.63727116,4177,33,33,451110,5324430,33UVP,Steyr,906.5532900000,1253.5147400000,115.0793700000,27.2764000000,0.2857100000,0.5102000000,369.9183700000,933.6551400000,1.0005200000,892.6590600000,1.3550300000,154.1743600000,0.8691400000,1826.3141900000,0.4937100000,990816277.3999999762,9F,7.1,Nrdl. Alpenvorland - Westteil,383.0000000000
4406942.84540206,2678788.30055153,4178,32,32,661560,5231460,32TPT,Innsbruck+Steinach,223.9895200000,93.1551400000,46.6708600000,34.3522600000,0.3584900000,0.7735800000,305.7547200000,906.5349900000,0.9714600000,415.4448200000,0.6306300000,211.9329000000,1.1947500000,1321.9798100000,0.4323700000,2080099413.0000000000,2623,1.2,Subkontinentale Innenalpen - Westteil,2574.0000000000
4591721.82333013,2646422.02441015,4179,33,33,389460,5192070,33TUM,Spittal an der Drau,719.4690300000,184.8230100000,23.3185800000,19.0200800000,0.4601800000,0.7610600000,365.6548700000,994.9850200000,1.0662400000,198.4705600000,0.3012700000,169.1868900000,0.9537700000,1193.4555800000,0.3263900000,2790113307.0000000000,BC,3.3,Sdliche Zwischenalpen,1535.0000000000
4716138.98590984,2749660.97530829,4180,33,33,520230,5286750,33TWN,Bruck an der Mur,905.5555600000,772.1612500000,174.0108400000,30.1833600000,0.4146300000,0.7682900000,377.7073200000,891.4947900000,0.9553400000,945.2296000000,1.4348300000,242.9561700000,1.3696400000,1836.7243800000,0.4862800000,1296457081.0000000000,2638,4.2,Nrdliche Randalpen - Ostteil,820.0000000000
4765058.86604663,2829967.38181903,4181,33,33,574320,5363520,33UWP,Korneuburg,198.6111100000,73.6631900000,17.7083300000,13.8094000000,0.0000000000,0.0312500000,187.3125000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1273510721.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,212.0000000000
4844169.97132943,2765192.33491219,4182,33,33,648960,5293500,33TXN,Burgenland-Nord,64.1005300000,18.0599600000,57.5132300000,14.7239800000,0.0317500000,0.3174600000,202.5079400000,63.7829300000,0.0683500000,310.2195300000,0.4709000000,0.0000000000,0.0000000000,374.0024600000,0.1846900000,2507631760.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,117.0000000000
4606154.6059442,2781568.70170909,4183,33,33,412650,5325990,33UVP,Wels,3930.4444400000,2607.7555600000,206.6666700000,21.1163200000,0.4000000000,0.8000000000,409.6000000000,1419.6215700000,1.5212900000,1369.2151500000,2.0784300000,171.0178300000,0.9641000000,2788.8367200000,0.6808700000,760913406.8999999762,9F,7.1,Nrdl. Alpenvorland - Westteil,376.0000000000
4740273.3448549,2725318.20487851,4184,33,33,542700,5260830,33TWN,Mrzzuschlag,927.9956400000,633.6427000000,558.4967300000,27.6494700000,0.5490200000,0.7843100000,366.1568600000,1446.5396200000,1.5501400000,770.2487500000,1.1692200000,324.5746500000,1.8297600000,2216.7883700000,0.6054200000,855760070.8999999762,260F,3.1,stliche Zwischenalpen - Nordteil,1045.0000000000
4522361.00756032,2652955.81988136,4185,33,33,320730,5203170,33TUN,Lienz (Osttirol),275.5515900000,43.2301600000,66.3472200000,20.9150000000,0.3928600000,0.8392900000,356.0714300000,784.5178100000,0.8407000000,0.0000000000,0.0000000000,253.9312300000,1.4315100000,784.5178100000,0.2203300000,2028926895.0000000000,25F7,1.2,Subkontinentale Innenalpen - Westteil,2071.0000000000
4840619.72720663,2773850.86080699,4186,33,33,645990,5302380,33TXP,Burgenland-Nord,64.1005300000,18.0599600000,57.5132300000,14.7239800000,0.0317500000,0.3174600000,202.5079400000,63.7829300000,0.0683500000,310.2195300000,0.4709000000,0.0000000000,0.0000000000,374.0024600000,0.1846900000,2507631760.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,121.0000000000
4782116.21282418,2708415.36268688,4187,33,33,583320,5241120,33TWN,Burgenland-Sd,195.8192400000,1426.9270300000,48.5323400000,20.7885000000,0.0597000000,0.3880600000,309.4925400000,515.7921500000,0.5527300000,1286.7927900000,1.9533200000,0.0000000000,0.0000000000,1802.5849500000,0.5824300000,1481294508.0000000000,DE,8.2,Subillyrisches Hgel- und Terrassenland,371.0000000000
4773589.10493111,2742899.02129535,4188,33,33,577080,5276100,33TWN,Neunkirchen,362.8086400000,223.7037000000,40.6944400000,23.0276900000,0.2638900000,0.7083300000,327.7777800000,580.1441500000,0.6216900000,543.2190600000,0.8245900000,157.6588000000,0.8887900000,1123.3632100000,0.3427200000,1143122083.0000000000,260D,5.2,Bucklige Welt,846.0000000000
4566159.96458354,2634061.77109758,4189,33,33,363180,5181420,33TUM,Spittal an der Drau,719.4690300000,184.8230100000,23.3185800000,19.0200800000,0.4601800000,0.7610600000,365.6548700000,994.9850200000,1.0662400000,198.4705600000,0.3012700000,169.1868900000,0.9537700000,1193.4555800000,0.3263900000,2790113307.0000000000,BC,3.3,Sdliche Zwischenalpen,1394.0000000000
4677999.08053982,2780607.98607768,4190,33,33,484230,5320200,33UVP,Amstetten,778.6231900000,658.2850200000,296.3768100000,25.2471500000,0.2826100000,0.5652200000,304.7826100000,1271.0974900000,1.3621300000,777.2717200000,1.1798800000,227.7370200000,1.2838500000,2048.3692100000,0.6720800000,1316483714.0000000000,2638,4.2,Nrdliche Randalpen - Ostteil,327.0000000000
